2023 07 26    07 42 45.55        1000        5000               -335.99698    -241.28742     288.70300     288.36828                    3.83200       3.02788       5.07619   14782.40733                    3.87936       1.51555       2.49031   15547.80896  
2023 07 26    07 42 52.12        1000        5000               -336.57782    -242.58325     288.70213     288.37332                    3.83171       3.02794       5.07620   14782.95604                    3.87871       1.51540       2.49029   15544.44310  
2023 07 26    07 42 58.68        1000        5000               -337.23292    -244.27006     288.70239     288.37245                    3.83138       3.02795       5.07624   14782.79254                    3.87786       1.51543       2.49029   15545.02814  
2023 07 26    07 43 05.24        1000        5000               -336.53510    -244.89360     288.69852     288.36362                    3.83173       3.02806       5.07609   14785.22120                    3.87755       1.51559       2.49019   15550.91785  
2023 07 26    07 43 11.80        1000        5000               -336.86265    -245.73650     288.69756     288.36972                    3.83157       3.02818       5.07622   14785.82572                    3.87713       1.51551       2.49032   15546.84920  
2023 07 26    07 43 18.36        1000        5000               -338.77506    -247.43854     288.69821     288.37044                    3.83061       3.02812       5.07617   14785.41333                    3.87628       1.51548       2.49030   15546.36547  
2023 07 26    07 43 24.92        1000        5000               -338.69063    -247.67212     288.69953     288.36709                    3.83065       3.02812       5.07627   14784.58820                    3.87616       1.51555       2.49027   15548.60572  
2023 07 26    07 43 31.49        1000        5000               -337.15968    -245.50699     288.69369     288.37540                    3.83142       3.02838       5.07621   14788.25192                    3.87725       1.51538       2.49033   15543.05732  
2023 07 26    07 43 38.06        1000        5000               -336.75686    -245.56487     288.69867     288.36547                    3.83162       3.02815       5.07625   14785.12909                    3.87722       1.51560       2.49027   15549.68420  
2023 07 26    07 43 44.62        1000        5000               -337.49842    -246.85258     288.69603     288.36410                    3.83125       3.02831       5.07630   14786.78508                    3.87657       1.51562       2.49026   15550.59773  
2023 07 26    07 43 51.19        1000        5000               -338.43225    -248.31292     288.69811     288.36925                    3.83078       3.02821       5.07630   14785.47504                    3.87584       1.51551       2.49029   15547.16131  
2023 07 26    07 43 57.76        1000        5000               -339.10973    -247.67415     288.70052     288.36824                    3.83045       3.02806       5.07626   14783.96449                    3.87616       1.51556       2.49032   15547.83396  
2023 07 26    07 44 04.32        1000        5000               -338.85848    -247.11052     288.70037     288.37532                    3.83057       3.02804       5.07621   14784.05591                    3.87644       1.51538       2.49034   15543.11189  
2023 07 26    07 44 10.88        1000        5000               -336.71413    -245.95890     288.70263     288.37023                    3.83164       3.02799       5.07633   14782.63662                    3.87702       1.51545       2.49023   15546.51076  
2023 07 26    07 44 17.45        1000        5000               -337.47910    -246.19044     288.70164     288.37124                    3.83126       3.02805       5.07635   14783.26311                    3.87690       1.51546       2.49030   15545.83097  
2023 07 26    07 44 24.01        1000        5000               -336.01630    -244.13398     288.69889     288.37164                    3.83199       3.02816       5.07630   14784.99088                    3.87793       1.51542       2.49024   15545.56554  
2023 07 26    07 44 30.57        1000        5000               -335.53006    -242.89806     288.69754     288.36998                    3.83223       3.02823       5.07630   14785.83442                    3.87855       1.51544       2.49021   15546.67544  
2023 07 26    07 44 37.12        1000        5000               -333.12225    -241.30671     288.69369     288.37144                    3.83344       3.02844       5.07630   14788.25477                    3.87935       1.51552       2.49040   15545.69717  
2023 07 26    07 44 43.68        1000        5000               -331.46415    -239.53155     288.69382     288.35610                    3.83427       3.02845       5.07633   14788.17349                    3.88023       1.51578       2.49019   15555.93996  
2023 07 26    07 44 50.24        1000        5000               -327.25379    -234.29034     288.67974     288.35184                    3.83637       3.02914       5.07626   14797.02235                    3.88285       1.51596       2.49031   15558.78366  
2023 07 26    07 44 56.80        1000        5000               -325.00975    -230.51558     288.66937     288.33741                    3.83750       3.02966       5.07624   14803.53746                    3.88474       1.51630       2.49025   15568.42822  
2023 07 26    07 45 03.36        1000        5000               -326.95777    -233.17223     288.66224     288.33302                    3.83652       3.03002       5.07622   14808.02283                    3.88341       1.51644       2.49031   15571.36008  
2023 07 26    07 45 09.92        1000        5000               -327.78275    -233.27480     288.66311     288.32365                    3.83611       3.02999       5.07624   14807.47458                    3.88336       1.51670       2.49034   15577.63106  
2023 07 26    07 45 16.48        1000        5000               -328.36970    -233.27582     288.65965     288.31103                    3.83582       3.03014       5.07620   14809.65538                    3.88336       1.51694       2.49021   15586.07306  
2023 07 26    07 45 23.05        1000        5000               -325.94968    -232.73251     288.66028     288.31532                    3.83703       3.03020       5.07635   14809.25559                    3.88363       1.51684       2.49022   15583.19954  
2023 07 26    07 45 29.62        1000        5000               -325.18879    -232.46339     288.65070     288.30435                    3.83741       3.03056       5.07612   14815.28768                    3.88377       1.51714       2.49026   15590.54099  
2023 07 26    07 45 36.18        1000        5000               -326.06260    -233.03615     288.65180     288.31627                    3.83697       3.03060       5.07629   14814.59081                    3.88348       1.51692       2.49039   15582.56832  
2023 07 26    07 45 42.75        1000        5000               -326.03513    -234.23551     288.65233     288.30189                    3.83698       3.03058       5.07629   14814.25635                    3.88288       1.51715       2.49017   15592.18903  
2023 07 26    07 45 49.31        1000        5000               -327.07984    -235.83295     288.65342     288.30933                    3.83646       3.03052       5.07629   14813.57101                    3.88208       1.51705       2.49032   15587.20789  
2023 07 26    07 45 55.87        1000        5000               -328.04317    -235.34448     288.65237     288.31619                    3.83598       3.03056       5.07628   14814.23463                    3.88233       1.51688       2.49033   15582.61646  
2023 07 26    07 46 02.44        1000        5000               -328.90172    -235.97411     288.65287     288.30244                    3.83555       3.03049       5.07619   14813.91659                    3.88201       1.51719       2.49026   15591.81971  
2023 07 26    07 46 08.99        1000        5000               -328.21406    -235.49985     288.64915     288.31033                    3.83589       3.03068       5.07619   14816.25822                    3.88225       1.51702       2.49030   15586.53714  
2023 07 26    07 46 15.56        1000        5000               -326.71363    -233.17731     288.65103     288.30576                    3.83664       3.03062       5.07625   14815.07915                    3.88341       1.51715       2.49033   15589.59763  
2023 07 26    07 46 22.12        1000        5000               -326.06463    -231.99218     288.64466     288.29668                    3.83697       3.03094       5.07623   14819.08456                    3.88400       1.51735       2.49028   15595.67961  
2023 07 26    07 46 28.68        1000        5000               -327.25887    -233.33472     288.64244     288.29191                    3.83637       3.03107       5.07626   14820.48257                    3.88333       1.51752       2.49035   15598.87720  
2023 07 26    07 46 35.24        1000        5000               -328.25780    -234.90272     288.64315     288.29604                    3.83587       3.03105       5.07629   14820.03789                    3.88255       1.51740       2.49033   15596.10685  
2023 07 26    07 46 41.81        1000        5000               -326.38099    -232.52838     288.63747     288.29582                    3.83681       3.03137       5.07632   14823.61222                    3.88374       1.51737       2.49028   15596.25835  
2023 07 26    07 46 48.37        1000        5000               -323.12582    -230.60698     288.63477     288.28689                    3.83844       3.03153       5.07636   14825.31354                    3.88470       1.51762       2.49031   15602.23697  
2023 07 26    07 46 54.94        1000        5000               -320.67936    -230.55620     288.63027     288.27917                    3.83966       3.03171       5.07627   14828.14936                    3.88472       1.51783       2.49033   15607.41461  
2023 07 26    07 47 01.49        1000        5000               -320.66512    -231.15639     288.62866     288.27963                    3.83967       3.03181       5.07629   14829.16603                    3.88442       1.51783       2.49035   15607.10283  
2023 07 26    07 47 08.06        1000        5000               -323.67818    -232.44612     288.62609     288.26505                    3.83816       3.03195       5.07632   14830.78220                    3.88378       1.51818       2.49032   15616.87864  
2023 07 26    07 47 14.62        1000        5000               -326.14093    -234.78491     288.62377     288.25705                    3.83693       3.03206       5.07630   14832.24615                    3.88261       1.51831       2.49019   15622.24967  
2023 07 26    07 47 21.18        1000        5000               -325.85203    -235.51509     288.62611     288.24783                    3.83707       3.03197       5.07635   14830.77097                    3.88224       1.51853       2.49017   15628.43371  
2023 07 26    07 47 27.74        1000        5000               -326.75432    -234.53001     288.62470     288.26425                    3.83662       3.03205       5.07637   14831.65905                    3.88273       1.51819       2.49030   15617.41677  
2023 07 26    07 47 34.31        1000        5000               -326.30877    -232.60556     288.61972     288.24852                    3.83685       3.03233       5.07639   14834.79732                    3.88370       1.51847       2.49011   15627.97253  
2023 07 26    07 47 40.88        1000        5000               -326.84384    -233.13466     288.61529     288.25123                    3.83658       3.03247       5.07625   14837.58943                    3.88343       1.51853       2.49032   15626.15026  
2023 07 26    07 47 47.43        1000        5000               -330.31975    -236.21784     288.61067     288.24925                    3.83484       3.03275       5.07631   14840.50664                    3.88189       1.51857       2.49031   15627.47830  
2023 07 26    07 47 54.00        1000        5000               -331.27494    -238.55257     288.61482     288.24631                    3.83436       3.03248       5.07623   14837.88781                    3.88072       1.51867       2.49035   15629.45563  
2023 07 26    07 48 00.57        1000        5000               -330.41843    -240.03932     288.61473     288.24554                    3.83479       3.03256       5.07635   14837.94764                    3.87998       1.51864       2.49026   15629.97334  
2023 07 26    07 48 07.13        1000        5000               -329.18756    -238.11182     288.61602     288.24527                    3.83541       3.03243       5.07625   14837.13419                    3.88094       1.51866       2.49028   15630.15325  
2023 07 26    07 48 13.69        1000        5000               -330.47539    -238.23369     288.61407     288.23506                    3.83476       3.03256       5.07629   14838.36354                    3.88088       1.51888       2.49022   15637.01068  
2023 07 26    07 48 20.25        1000        5000               -331.24442    -238.95878     288.61222     288.24096                    3.83438       3.03266       5.07630   14839.52896                    3.88052       1.51878       2.49030   15633.04893  
2023 07 26    07 48 26.81        1000        5000               -328.89765    -239.01870     288.61461     288.22493                    3.83555       3.03252       5.07627   14838.02170                    3.88049       1.51912       2.49019   15643.81710  
2023 07 26    07 48 33.37        1000        5000               -333.30942    -240.00377     288.61337     288.22782                    3.83335       3.03260       5.07629   14838.80147                    3.88000       1.51912       2.49032   15641.87376  
2023 07 26    07 48 39.94        1000        5000               -335.40494    -241.99728     288.61099     288.22389                    3.83230       3.03272       5.07630   14840.30450                    3.87900       1.51920       2.49028   15644.51495  
2023 07 26    07 48 46.51        1000        5000               -337.11289    -243.86587     288.60827     288.21755                    3.83144       3.03286       5.07628   14842.01850                    3.87807       1.51932       2.49022   15648.77903  
2023 07 26    07 48 53.08        1000        5000               -334.96244    -241.36155     288.60418     288.21693                    3.83252       3.03308       5.07630   14844.59991                    3.87932       1.51942       2.49034   15649.19362  
2023 07 26    07 48 59.64        1000        5000               -338.20744    -246.41894     288.60450     288.20871                    3.83090       3.03307       5.07632   14844.40005                    3.87679       1.51961       2.49031   15654.72235  
2023 07 26    07 49 06.20        1000        5000               -342.35168    -248.94256     288.60476     288.20082                    3.82882       3.03304       5.07629   14844.23575                    3.87553       1.51977       2.49024   15660.02813  
